time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.016743897811237283,-0.1071451557953852,11.53636997895284,6.207255975909899,6.282011749508516,0.0,0.02955703890139202,-0.3839286036514129,2.7783956854996803,-0.06499965193233112,0.019132897617692296,0.0,491.4649614193008,492.44219711414866,490.4876066651869,491.33782248122833
1.2600000000000007,0.01853698922834429,-0.13175951103605824,11.705952530228702,6.203190190994771,6.2827172951580454,0.0,0.030110947002665426,-0.4369362738660583,2.874076746765585,-0.07395522937786028,-0.010119585525994509,0.0,444.6532580064289,442.25030207834703,444.2674012029486,443.5290086211879
1.3200000000000007,0.020357425776528944,-0.15989043163812477,11.88435728436133,6.198387873298138,6.28178105724486,0.0,0.030656380361603456,-0.5012543949377822,3.072176403554271,-0.09639055713746617,-0.029799566324484345,0.0,475.97429592099945,474.4658621307057,476.5238958714466,474.8008567319423
1.3800000000000008,0.02223258070647704,-0.19173397566585032,12.071543471914856,6.1922540694232335,6.279696149809389,0.0,0.03204252766816188,-0.5607756123656281,3.1670332440003097,-0.11767118078276707,-0.04715322404823343,0.0,446.07357005377565,444.65359358001416,446.02642106967266,444.2756568770156
1.4400000000000008,0.02425488032878174,-0.22770794906202818,12.26903570641069,6.185208755008851,6.277719959478848,0.0,0.03565195162390844,-0.6391655925976744,3.4152214749868333,-0.1169284263523021,-0.013786053015170656,0.0,491.04004136338517,493.5086013141496,491.31922737004805,491.3633679795863
1.5000000000000009,0.026518681520831203,-0.2682659310619452,12.478420126497962,6.178066989577562,6.2764002236767205,0.0,0.039912140798002926,-0.7134952642266318,3.5636980764131736,-0.12359779036411454,-0.048390719768172,0.0,466.29825665978973,463.5868309058052,463.7442002230732,463.20786580961476
1.560000000000001,0.029085844458444057,-0.3135896854302711,12.698057799550986,6.170324220482961,6.272971937188892,0.0,0.046009065298095085,-0.7981043869057197,3.7568053783981816,-0.1430978325120614,-0.08712267779930896,0.0,479.7296250131302,476.7769399498383,479.8174431630888,478.320473511281
1.620000000000001,0.032076720505065125,-0.3638347837503595,12.926277293796375,6.1615122177319925,6.267799826971332,0.0,0.054211308464342085,-0.8775729088896198,3.8500488521910503,-0.15572236170953224,-0.08442214468864864,0.0,449.805418431211,450.0180449523562,450.6132377544084,449.57139357738754
1.680000000000001,0.035628225542423266,-0.4187486949938646,13.157783542035176,6.151851906110268,6.2626066968103125,0.0,0.06463351996833834,-0.9537319968261195,3.8666080663818985,-0.1744887164260446,-0.09119094432656098,0.0,426.303673898302,425.718281247306,427.5724065783928,425.9442442202588
1.740000000000001,0.040000312750797525,-0.4790215090989328,13.394803156841935,6.141312734395822,6.257221515999142,0.0,0.08170092207363432,-1.056454489810754,4.033229925139962,-0.17808543258049545,-0.08702381476375284,0.0,472.80015247865344,473.11491284958817,474.9878463621105,474.684349394981
1.8000000000000012,0.04548648501527136,-0.5455278508081152,13.640608370313117,6.130898757724811,6.251513915819785,0.0,0.10173133942557103,-1.1614675926934566,4.159567218260824,-0.16579806113802725,-0.12084970241452417,0.0,464.76575283105103,462.0988159734172,462.983999093125,463.92207957270875
1.8600000000000012,0.05232827338552785,-0.6186568481633751,13.894601105060001,6.120478962799293,6.244025786614543,0.0,0.12711696593114402,-1.2771713500663453,4.306022141458978,-0.19800708102541179,-0.13417845366696227,0.0,471.24097733241626,470.19611163110307,472.56544355581553,470.0476745178622
1.9200000000000013,0.060758898149950086,-0.6985449372583898,14.154800491044506,6.108627454333249,6.236202448734083,0.0,0.15466297315310717,-1.3868552056961727,4.36673303985202,-0.196579824694521,-0.12372762361726827,0.0,445.2473925279647,446.086063122904,446.87536578509173,446.9537957536504
1.9800000000000013,0.07087450697924545,-0.7848089493041014,14.416152919145123,6.097244377913711,6.22902475831085,0.0,0.18314487925701936,-1.489586268968405,4.3447872344149845,-0.17868263859307232,-0.11248914748734037,0.0,419.5895145476866,420.5502958621711,419.9704464986472,421.4825539636355
2.0400000000000014,0.08316452305257682,-0.8785881115646872,14.682243595497823,6.086658697273453,6.2227922333296455,0.0,0.22722100767273057,-1.6374434224741445,4.523780377849898,-0.1722679663580042,-0.0906388190166453,0.0,482.94935883162196,484.58607509306904,484.53630749217444,484.99117466582294
2.1000000000000014,0.09802383808405339,-0.9807880281376881,14.955561116429857,6.075964701024883,6.2171893551732715,0.0,0.2686069771646189,-1.7701622756882467,4.586160601100955,-0.19412186437927761,-0.0995190389384808,0.0,450.488875677466,449.7628510564337,452.60853321637603,450.81537483482293
